Ano;Nr.;Data de saída;Data de chegada;Dias em missão;Tipo de missão;Meio de transporte;Área;Local;parceiro_1;parceiro_2;parceiro_3;Coordenador;Líder da equipe de saúde;Atendimentos médicos;Crianças (med);Adolescentes (med);Adultos (med);Atendimentos odontológicos;Crianças (odonto);Adolescentes (odonto);Adultos (odonto);Procedimentos odonto;Kits odonto;Atendimentos de enfermagem;Crianças (enf);Adolescentes (enf);Adultos(enf);Procedimentos de enfermagem;Consultas de enfermagem;Atendimentos fisioterapia;Atendimentos psicologia;Atendimentos dermatologia;Atendimento fonoaudiologia;Atendimento nutricionista;Atividades evangelísticas;Evangelismo/Palestra infantil;Palestra/Reunião de mulheres;Ministério/Palestra Adolesc;Palestra/Reunião de homens;Bíblias;Evangelismo nas casas;Cultos/Devocional;Decisão por Cristo;Ceia do Senhor;Batismo;Atividades de saúde;Aerosolterapia;Aplicação de Fluor;Curativos;Encaminh. p/Unidade Hospitalar;Entrega de medicamentos;Escovas e cremes dentais;Exame de hemoglobina glicada;Exame de sífilis;Exame de urina;Exame de hanseníase;Hemograma simples MTX;Inalação;Internação Emergência/Urgência;Kit de higiene;Lavagem Nasal com Procedimento;Lavagem de ouvido;Manutenção de Prótese;Medicação EV/IM;Medicação Ocular;Medicação Oral;Medicação Tópica;Paciente em Observação;Palestra de higiene bucal;Pequenas Cirurgias;Prenatal;Prótese;Retirada de gesso;Teste AIDS;Teste de Covid-19;Teste de glicemia;Teste de gravidez;Teste Doppler;Ultrassonografia;Vacinas;Visitas domiciliares;Outras atividades;Aconselhamento;Brinquedos doados para crianças;Cestas basicas;Corte de cabelo;Curso de Empreendedorismo;Doação de gerador;Doação de óculos;Kit de lanche;Kit para crianças/escolar;Kit para mulheres;Kit para homens;Lembranças;Orientação Jurídica;Orientação/ Assistente Social;Pintura de casas;Poços;Produtos de cabelo;Sacolas de roupas;Treinamento de liderança local;Curso de Gestão Financeira;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-17;16/06/2022;23/06/2022;8;Viagem de barco;Barco Amor e Esperança;Baixo Amazonas;Rio Uatumã;Amazon Outreach;Citizens Church Family (Plano, Texas);First Baptist Church of Palmetto (Palmetto, Flórida);Pr. Flávio Seleguim;Dr. Djailson Rodrigues;215;78;20;117;51;15;9;27;535;51;266;93;29;144;1086;0;0;0;0;0;0;0;80;88;0;83;0;0;5;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;0;82;60;0;0;0;82;124;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-18;23/06/2022;30/06/2022;8;Viagem de barco;Barco Linda Esperança;Urucará;Lago do Carará;Amazon Outreach;New Beginnings Church (Longview, Texas);New Hope Jasper, EUA;Pr. Raimundo Wilson;Dr. Djailson Rodrigues;220;70;17;133;71;12;11;48;790;177;291;82;28;181;1235;0;0;0;0;0;0;0;80;93;0;52;0;0;5;11;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;50;0;0;8;0;2;0;0;0;0;0;0;0;114;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-19;25/06/2022;03/07/2022;9;Viagem de barco;Barco Amor e Esperança;Baixo Amazonas;Urucurituba;Amazon Outreach;Stonegate;;Pr. Maelson;Enf. Edevanete Oliveira;279;101;23;155;61;11;6;44;304;0;343;112;32;199;1427;0;0;0;0;0;0;0;265;212;0;96;104;0;6;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1;0;0;0;2;0;0;0;0;0;0;0;157;0;0;0;96;0;0;0;0;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-20;23/06/2022;26/06/2022;4;Atendimento no CONPLEI;Carro;Maués;Maués;;;;-;Moisés Pinho;70;40;0;30;0;0;0;0;0;0;70;40;0;30;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-21;02/07/2022;07/07/2022;6;Viagem de barco;Barco JJ Mesquita;Rio Solimões;Comunidades;Northwoods Church;;;Pr. Eustáquio Fortunato;Christiane Ribeiro;145;59;9;77;49;25;5;19;490;106;194;84;14;96;774;0;0;0;0;0;0;0;119;94;0;10;5;25;4;1;0;0;0;0;0;4;0;0;0;0;0;2;0;0;1;1;200;1;10;0;2;0;0;0;0;25;0;0;0;0;0;0;48;4;0;0;0;2;0;0;8;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-22;07/07/2022;10/07/2022;4;Atendimento no Musical;Carro;Manaus;Musical - IPManaus Pedras Vivas;;;;Pr. Wellighton Gomes;Enf. Edevanete Oliveira;208;28;15;165;0;0;0;0;0;0;235;31;18;186;1077;0;27;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;29;0;82;2;0;0;0;0;0;0;30;0;2;0;0;0;0;69;2;171;82;8;0;0;0;0;0;0;37;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-23;10/07/2022;16/07/2022;7;Viagem de barco;Barco JJ Mesquita;Rio Solimões;Comunidades;Mackenzie;;;Pr. Eustáquio Fortunato;Enf. Edevanete Oliveira;208;88;6;114;96;24;11;61;991;250;304;112;17;175;1262;0;0;0;0;0;0;0;280;71;0;35;0;15;2;0;0;0;0;25;0;2;0;0;0;114;114;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;31;3;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-24;20/07/2022;27/07/2022;8;Viagem de barco;Barco Cordeiro de Deus;Rio Solimões;Caapiranga;Asas de Socorro;;;Eunice Bueno Cunha de Menezes;Enf. Edevanete Oliveira;71;15;7;49;73;21;11;41;381;0;141;36;25;80;583;0;0;7;0;0;0;0;0;0;0;0;104;0;6;0;0;0;0;0;0;18;0;0;0;0;11;0;0;0;0;2;0;0;0;0;217;0;0;0;0;300;0;1;0;0;11;0;13;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-25;24/07/2022;30/07/2022;7;Viagem de barco;Barco JJ Mesquita;Rio Negro;Comunidades;Igreja Presbiteriana de Brasília;;;Pr. Ivan Laray;Christiane Ribeiro;190;75;13;102;73;29;9;35;592;73;263;104;22;137;1063;0;0;2;0;0;0;0;121;61;0;0;205;56;5;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;1;128;1;1;0;5;0;0;0;0;67;0;0;0;0;0;4;46;6;0;0;0;3;0;0;0;60;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-26;23/07/2022;30/07/2022;8;Viagem de barco;Barco Linda Esperança;Barreirinha;Rio Andirá;Amazon Outreach;Carpenter's Way Church;;Pr. Mário Sérgio;Dr. Djailson Rodrigues;197;65;6;126;126;21;21;84;672;102;281;86;27;168;1179;0;0;0;0;0;0;0;0;225;0;186;0;0;5;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;31;2;0;10;0;7;0;0;0;0;0;0;0;191;0;0;0;0;0;0;0;0;0;0;375;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-27;28/07/2022;04/08/2022;8;Viagem de barco;Barco Amor e Esperança;Maués;Comunidades;Amazon Outreach;Gayer Springs;Lakefork Baptist;Ev. André Saterê;Enf. Edevanete Oliveira;218;68;20;130;39;14;2;23;280;42;257;82;22;153;1077;0;0;1;0;0;0;0;0;120;0;0;0;0;4;0;0;0;0;0;0;21;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;36;15;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-28;13/08/2022;13/08/2022;1;Avanço Missionário;Carro;Presidente Figueredo;Igreja Presbiteriana Pde.Figueiredo;;;;Pr. Flávio Seleguim;Ana Maria Santos;20;8;3;9;11;1;2;8;46;18;31;9;5;17;127;0;12;4;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-29;14/08/2022;22/08/2022;9;Viagem de barco;Barco Pró Amazônia;Rio Negro;Novo Ayrão;Igreja Presbiteriana de Novo Ayrão;;;Pr. Ivan Laray;Dr. Djailson Rodrigues;239;77;19;143;91;34;6;51;897;100;330;111;25;194;1378;0;0;0;0;0;0;0;146;64;0;0;0;35;14;28;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;4;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-30;02/08/2022;09/08/2022;2;Ação missionária;Carro;Manaus;Inst. Transformando Vidas - Colônia Antônio Aleixo;;;;-;Dr. Djailson Rodrigues;0;0;0;0;27;24;3;0;227;27;27;24;3;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-31;25/08/2022;25/08/2022;1;Avanço Missionário;Carro;Rio Solimões;Anamã;;;;Pr. Eustáquio Fortunato;Francileide Almeida;65;0;0;65;0;0;0;0;0;0;65;0;0;65;325;0;5;0;0;3;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-32;04/09/2022;10/09/2022;7;Viagem de barco;Barco JJ Mesquita;Rio Negro;Comunidades;Igreja Sal da Terra;;;Pr. Ivan Laray;Enf. Edevanete Oliveira;234;79;22;133;56;7;8;41;388;56;290;86;30;174;1218;0;10;0;0;0;0;0;106;100;0;0;250;49;12;10;7;1;0;0;0;3;0;0;300;0;0;0;0;0;0;4;0;0;0;0;21;0;0;0;0;78;0;0;0;0;0;0;49;0;0;0;0;7;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-33;17/09/2022;17/09/2022;1;Avanço Missionário;Carro;Cacau Pirêra;Igreja Presbiteriana de Cacau Pirêra;Projeto Tesouro do Cacau;;;Ev. Francisco Bruno de Oliveira;Enf. Edevanete Oliveira;36;19;3;14;22;4;7;11;104;120;58;23;10;25;224;0;0;0;0;0;0;0;113;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-34;25/09/2022;01/10/2022;7;Viagem de barco;Barco JJ Mesquita;Rio Negro;Rio Cueiras;Igreja do Nazareno de Campinas/SP;;;Pr. Ivan Laray;Christiane Ribeiro;269;113;28;128;157;54;24;79;944;157;426;167;52;207;1692;0;0;0;0;0;0;0;215;63;0;0;50;28;4;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;250;0;0;0;16;0;0;0;0;19;16;0;0;0;0;0;20;1;0;0;0;2;0;0;1000;0;84;0;0;166;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-35;09/10/2022;15/10/2022;7;Viagem de barco;Barco JJ Mesquita;Rio Negro;Novo Ayrão;Igreja Presbiteriana Central de Anápolis;;;Pr. Ivan Laray;Enf. Edevanete Oliveira;213;79;11;123;65;16;12;37;321;65;278;95;23;160;1154;0;0;0;0;0;0;0;126;97;0;0;80;34;5;0;0;0;0;0;0;7;0;5;480;0;0;0;0;0;0;1;380;0;0;0;17;0;0;0;0;0;15;0;0;0;0;0;35;0;0;0;0;2;0;0;580;150;190;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-36;06/10/2022;13/10/2022;8;Viagem de barco;Barco Amor e Esperança;Maués;Comunidades;Amazon Outreach;Del Sol Church;;Ev. André Saterê;Dr. Djailson Rodrigues;152;55;11;86;64;14;11;39;578;64;216;69;22;125;898;0;5;0;0;0;0;0;0;119;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-37;21/10/2022;23/10/2022;3;Viagem de barco;Barco;Baixo Amazonas;Rio Uatumã;;;;Pr. Flávio Seleguim;Enf. Edevanete Oliveira;67;30;8;29;22;10;3;9;83;22;89;40;11;38;343;0;0;6;0;0;4;0;85;26;0;150;0;55;5;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;2;0;0;25;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-38;23/10/2022;29/10/2022;7;Viagem de barco;Barco JJ Mesquita;Rio Negro;Comunidades;Islego Missions;;;Pr. Ivan Laray;Dr. Djailson Rodrigues;132;30;13;89;62;9;14;39;425;65;194;39;27;128;838;0;25;0;0;0;0;0;76;105;0;0;0;12;5;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;0;0;164;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;24;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-39;05/11/2022;11/11/2022;7;Viagem de barco;Barco JJ Mesquita;Baixo Amazonas;Paraná do Ramos;Christ Community Church - CCC;;;Pr. Flávio Seleguim;Dr. Djailson Rodrigues;165;55;21;89;84;11;15;58;0;0;249;66;36;147;1041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2022-40;28/11/2022;28/11/2022;1;Ação missionária;Carro;Manaus;Lago Puraquequara;Asas de Socorro;;;Eunice Bueno Cunha de Menezes;Enf. Edevanete Oliveira;0;0;0;0;28;4;4;20;165;0;28;4;4;20;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-01;28/01/2023;28/01/2023;1;Avanço Missionário;Carro;Iranduba;Escola Municipal Chico Mendes, Lago do Limão;;;;Pr. Flávio Seleguim;Christiane Ribeiro;59;20;4;35;22;6;4;12;100;50;81;26;8;47;337;0;11;1;0;0;0;0;28;0;0;0;0;9;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-02;15/02/2023;15/02/2023;1;Avanço Missionário;Barco Jesus a Esperança;Rio Solimões;Comunidade Bela Vista;Reformed Church in America (RCA);;;Pr. Flávio Seleguim;Dr. Djailson Rodrigues;44;8;3;33;19;6;3;10;119;19;63;14;6;43;0;0;0;0;0;0;0;0;8;20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-03;11/03/2023;17/03/2023;7;Viagem de barco;Barco Linda e Esperança;Baixo Amazonas;Paraná do Ramos;Mission Church, EUA;;;Pr. Raimundo Wilson;Dr. Djailson Rodrigues;187;59;18;110;50;6;7;37;712;148;237;65;25;147;1005;0;0;0;0;0;0;0;200;85;0;48;0;32;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-04;19/03/2023;25/03/2023;7;Viagem de barco;Barco JJ Mesquita;Rio Negro;Lago Acajatuba;Islego Missions;;;Pr. Ivan Laray;Christiane Ribeiro;264;83;24;157;84;18;13;53;612;146;348;101;37;210;1464;0;49;0;0;0;0;0;124;105;0;0;0;45;4;25;2;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;130;0;0;0;0;2;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-05;25/03/2023;25/03/2023;1;Avanço Missionário;Carro;Iranduba;Vila Maniquara;;;;Thayse Araújo;Kquinda Soares;26;4;0;22;8;1;0;7;80;0;34;5;0;29;160;0;0;0;0;0;0;0;11;12;0;0;0;22;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;10;0;0;0;0;38;0;0;0;0;0;4;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-06;02/04/2023;07/04/2023;6;Viagem de barco;Barco JJ Mesquita;Rio Negro;Rio Cuieiras;Igreja Sal da Terra;;;Pr. Ivan Laray;Christiane Ribeiro;172;67;10;95;67;24;6;37;476;72;239;91;16;132;981;0;0;9;0;0;0;0;151;113;0;40;0;42;5;10;3;2;0;0;0;3;0;0;50;0;0;0;0;0;0;0;80;0;0;0;3;0;0;0;0;50;1;0;0;0;0;0;135;1;0;0;0;3;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-07;06/04/2023;09/04/2023;4;Atendimento no Musical;Carro;Manaus;IPM - Pedras Vivas;;;;Pr. Wellighton Gomes;Ana Maria Monteiro;0;0;0;0;0;0;0;0;0;0;370;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;2;50;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-08;16/04/2023;26/04/2023;11;Viagem de barco;Barco Pró Amazônia;Rio Negro;Rio Unini;Igreja Sal da Terra;;;Pr. Ivan Laray;Christiane Ribeiro;258;93;18;147;108;34;29;45;584;90;348;127;29;49;1428;0;0;0;0;0;0;0;122;55;0;15;0;0;8;0;0;0;0;3;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-09;29/04/2023;29/04/2023;1;Avanço Missionário;Carro;Iranduba;Ramal Cemitério;;;;Thayse Araújo;Dr. Djailson Rodrigues;43;18;3;22;26;11;4;11;194;0;69;29;7;33;273;0;0;5;0;0;0;0;18;0;0;0;0;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-10;10/05/2023;10/05/2023;1;Ação missionária;Carro;Manaus;CTM Tarumã;;;;-;Dr. Djailson Rodrigues;0;0;0;0;14;3;0;11;138;14;14;3;0;11;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-11;25/05/2023;01/06/2023;8;Viagem de barco;Barco Amor e Esperança;Barreirinha;Rio Andirá;;;;Pr. Mário Sérgio;Francileide Almeida;280;168;13;99;72;18;16;38;280;102;352;186;29;137;1330;0;0;0;0;0;0;0;434;173;0;0;200;302;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-12;26/05/2023;01/06/2023;7;Viagem de barco;Barco JJ Mesquita;Baixo Amazonas;Paraná do Ramos;Christ Community Church, EUA;;;Pr. Flávio Seleguim;Christiane Ribeiro;37;14;0;23;72;14;8;50;566;72;109;28;8;73;473;0;0;0;0;0;0;0;125;82;30;53;0;23;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1;0;0;0;1;0;0;0;0;0;0;0;0;0;180;32;0;0;0;3;0;0;0;180;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
